RP Type,Property Reference      ,UPRN                    ,Parish                          ,Account Holder 1                                          ,Account Holder 2                                          ,Liable From  ,Property Name 1                                ,Property Name 2                                ,Address 1                                      ,Address 2                                      ,Address 3            ,Address 4            ,Post Code     ,Rateable Value,VO Code,Property Description,Charity,Discretionary,Mandatory,Disc Char Amt,Mand Char Amt,Charity Relief From,Rural,Disc Rural   ,Mand Rural   ,Disc Rural Amt,Mand Rural Amt,Rural From,SBRR,SBRR Amount,SBRR From ,S44,S44 Amount,S44 From  ,S49,S49 Amount,S49 Percent,S49 From  ,Local Discount,Local Amount,RHL,RHL Amount,RHL From,SSB,SSB Amount,SSB From,Transitional,Transitional Amount,Transitional From,Transitional To,Empty,Empty Amount,Empty From,Exempt,Exempt Amount,Exempt From,Exempt To  ,Exempt Type,Unnamed: 59,Latitude,Longitude
C,102200607000,100062617059.0,HAYWARDS HEATH,HAYWARDS HEATH TOWN,FOOTBALL CLUB LIMITED,1995-04-01,,,HANBURY PARK STADIUM,ALLEN ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 3PT,21250,LS5,Football Ground and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-4241.5,Y,-4241.5,2022-04-01,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9956,-0.1234
C,100402407110,10070638725.0,ARDINGLY,HAYWARDS HEATH TOWN COUNCIL,,2012-04-01,,,COBWEBS NEW BARN,THE OLD SAWMILLS,COPYHOLD LANE. LINDFIELD,HAYWARDS HEATH WEST SUSSEX,RH16 1XT,10500,CW,Warehouse and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0023,-0.1312
C,102256207000,100062617262.0,HAYWARDS HEATH,HAYWARDS HEATH TOWN COUNCIL,,1995-04-01,CEMETERY,,CEMETERY,WESTERN ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 3LR,7100,MC,Cemetery and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9956,-0.1234
C,10220860040Z,100062484745.0,HAYWARDS HEATH,HAYWARDS HEATH TOWN COUNCIL,,2002-09-09,TOWN HALL,,TOWN HALL,40 BOLTRO ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1BA,71000,ML,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0023,-0.1312
C,102257607040,10070639774.0,HAYWARDS HEATH,HAYWARDS HEATH UTD SERV CLUB LTD,,1995-04-01,HAYWARDS HEATH USC,,HAYWARDS HEATH USC,WIVELSFIELD ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 4EG,20500,CL2,Club and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-9149.5,Y,-720.0,2023-04-01,Y,-8429.5,2023-04-01,N,0.0,,,N,0.0,,N,0.0,,,,,51.0134,-0.1156
C,10221600008Z,10070622844.0,HAYWARDS HEATH,HAYWARDS KITCHEN LIMITED,,2022-05-08,CANTON KITCHEN,,CANTON KITCHEN,8 COMMERCIAL SQUARE,HAYWARDS HEATH,WEST SUSSEX,RH16 1DW,8500,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-4241.5,2022-05-08,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0023,-0.1312
C,102216000060,10070622842.0,HAYWARDS HEATH,HAZALAP LTD,,2020-05-20,,,6 COMMERCIAL SQUARE,HAYWARDS HEATH,WEST SUSSEX,,RH16 1DW,8000,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-3992.0,2020-05-20,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0023,-0.1312
C,101023401972,,BURGESS HILL,HCD RESEARCH LTD,,2017-04-01,,,PART GROUND & 1ST FLOOR,179 JUNCTION ROAD,BURGESS HILL,WEST SUSSEX,RH15 0JW,27750,IF,Factory and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9587,-0.1234
C,101023401971,10095667779.0,BURGESS HILL,HCD RESEARCH LTD,,2025-05-02,,,COMMERCIAL PREMISES GROUND FLOOR,179 JUNCTION ROAD,BURGESS HILL,WEST SUSSEX,RH15 0JW,5000,IF,Factory and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,Y,-239.43,2025-05-02,2026-04-01,N,0.0,,N,0.0,,,,,50.9587,-0.1234
C,101056800541,100062483949.0,BURGESS HILL,HCO INVESTMENTS LIMITED,,2024-10-28,,,UNIT 1 SOVEREIGN CENTRE,VICTORIA ROAD,BURGESS HILL,WEST SUSSEX,RH15 9LR,45500,IF,Factory and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9656,-0.1245
C,101825000570,100062488446.0,EAST GRINSTEAD,HEADKANDI CREATIVE LTD,,2020-10-26,57 HEATHCOTE DRIVE,,57 HEATHCOTE DRIVE,EAST GRINSTEAD,WEST SUSSEX,,RH19 1NB,11750,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-5863.25,2020-10-26,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1245,-0.0156
C,10223500007Z,10090017180.0,HAYWARDS HEATH,HEALTH DESIGN SOLUTIONS LTD,,2019-12-10,,,2ND FLOOR 7. MUSTER GREEN SOUTH,HAYWARDS HEATH,WEST SUSSEX,,RH16 4AP,6700,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-3343.3,2019-12-10,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0134,-0.1156
C,10182720138Z,10070639264.0,EAST GRINSTEAD,HEALTHY SMILES LTD,,2006-03-15,,,DENTAL SURGERY,138 HOLTYE ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 3EA,10000,MH,Surgery and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-4990.0,2006-03-15,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1189,-0.0234
C,100300081101,10095671101.0,ANSTY AND STAPLEFIELD,HEASELANDS ESTATE,,2024-09-01,,,UNIT 2A MOONHILL FARM,BURGESS HILL ROAD,ANSTY HAYWARDS HEATH,WEST SUSSEX,RH17 5AH,1975,CW3,Store and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,Y,-66.98,2025-04-01,2026-04-01,N,0.0,,N,0.0,,,,,51.0312,-0.0945
C,101024800102,100062481611.0,BURGESS HILL,HEATH BATHROOMS LTD,,2007-12-01,,,9 & 10 KEYMER PARADE,KEYMER ROAD,BURGESS HILL,WEST SUSSEX,RH15 0AB,15000,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-1681.94,N,0.0,,Y,-1681.94,2023-04-01,N,0.0,,,N,0.0,,N,0.0,,,,,50.9587,-0.1234
C,101028201087,10095668103.0,BURGESS HILL,HEATH VETERINARY CLINIC LIMITED,,2021-04-16,,,UNIT 1 176 LONDON ROAD,BURGESS HILL,WEST SUSSEX,,RH15 8LS,45750,CX,Veterinary Clinic,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9712,-0.1156
C,102254205751,100062485751.0,HAYWARDS HEATH,HEATHEN BREWERS LIMITED,T/A THE HOP SUN,2021-08-01,,,HEATHEN HOUSE,TRIANGLE ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 4HW,16000,CR1,Micro Brewery and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-2992.36,Y,-2992.36,2024-04-01,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0134,-0.1156
C,102231007080,100062487229.0,HAYWARDS HEATH,HEATHLANDS HOTEL LTD,,1999-11-08,THE BIRCH HOTEL,,THE BIRCH HOTEL,LEWES ROAD,HAYWARDS HEATH,WEST SUSSEX,RH17 7SF,78000,CH,Hotel and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-17316.0,Y,-17316.0,2022-04-01,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0623,-0.1089
C,102611607113,10093411144.0,HURSTPIERPOINT,HEATMAT LTD,,2020-02-21,,,UNIT 3 DANWORTH FARM,CUCKFIELD ROAD,HURSTPIERPOINT HASSOCKS,WEST SUSSEX,BN6 9GL,14250,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-1776.35,2020-02-21,,0,,,0,0,,Y,-3534.4,N,0.0,,Y,-3534.4,2023-04-01,N,0.0,,,N,0.0,,N,0.0,,,,,50.928,-0.1645
C,102813007778,10094500507.0,HASSOCKS,HEELER LIMITED,,2020-05-13,,,THE HEELER CENTRE UNIT 2,BRIDGE HOUSE,STATION APPROACH EAST,HASSOCKS WEST SUSSEX,BN6 8HN,8800,MH,Surgery and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-4391.2,2020-05-13,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9187,-0.1572
C,101028202000,100062483870.0,BURGESS HILL,HEIDENHAIN (GB) LTD,,1995-04-01,200 LONDON ROAD,,200 LONDON ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9RD,101000,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9656,-0.1245
C,101030600100,100062483769.0,BURGESS HILL,HELICOM LTD,,2022-12-01,,,UNIT 10 SHEDDINGDEAN BUSINESS CENTR,MARCHANTS WAY,BURGESS HILL,WEST SUSSEX,RH15 8QY,14000,IF3,Workshop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-2017.21,2022-12-01,,0,,,0,0,,Y,-2234.41,N,0.0,,Y,-2234.41,2023-04-01,Y,-934.38,2025-04-01,2026-04-01,N,0.0,,N,0.0,,,,,50.9712,-0.1156
C,10480250718J,10090941065.0,WORTH,HELLHOUND LTD,,2025-08-01,,,UNIT 14B BORERS YARD,BORERS ARMS ROAD,COPTHORNE,CRAWLEY WEST SUSSEX,RH10 3LH,2075,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-649.62,2025-08-15,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1123,-0.1656
C,10140560042B,10070624785.0,CUCKFIELD,HELME & HALLETT LTD,,1995-04-01,,,GND FLR 41 MARSHALLS TERRACE &,42B HIGH STREET,CUCKFIELD,HAYWARDS HEATH WEST SUSSEX,RH17 5EL,11750,IF3,Workshop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-5863.25,2005-04-01,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0312,-0.0945
C,10180275003X,10090016210.0,EAST GRINSTEAD,HELO UK LTD,,2008-12-04,,,UNIT 3. THE FELBRIDGE CENTRE,BIRCHES INDUSTRIAL ESTATE,EAST GRINSTEAD,WEST SUSSEX,RH19 1XP,48750,CW,Warehouse and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1245,-0.0156
C,102248400010,100062485864.0,HAYWARDS HEATH,HENRY ADAMS (HORSHAM) LLP,,2015-12-23,,,1 PARK PARADE,SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 4LX,11250,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0134,-0.1156
C,101825800120,100062489670.0,EAST GRINSTEAD,HERBERT SPORTS (E GRINSTEAD) LTD,,1999-01-01,10-12 HIGH STREET,,10-12 HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,,RH19 3AW,24250,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-4840.3,Y,-4840.3,2022-04-01,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1189,-0.0234
C,101014401290,100062482745.0,BURGESS HILL,HICKSTEAD ESTATES LIMITED,,2025-08-22,,,129 FAIRFIELD ROAD,BURGESS HILL,WEST SUSSEX,,RH15 8NP,5200,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,Y,0.0,2025-08-22,N,0.0,,,,,50.9712,-0.1156
C,104401608280,10070640168.0,TWINEHAM,HICKSTEAD LTD,,1995-04-01,,,ALL ENGLAND JUMPING COURSE,LONDON ROAD SAYERS COMMON,HASSOCKS,WEST SUSSEX,BN6 9NS,75000,MX,Show Jumping Ground and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-16650.0,Y,-16650.0,2022-04-01,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.928,-0.1645
C,104002607110,10070637906.0,SLAUGHAM,HIGH BEECHES GARDENS,CONSERVATION TRUST,2021-11-03,THE TEA ROOMS,,THE TEA ROOMS,HIGH BEECHES LANE. HANDCROSS,HAYWARDS HEATH,WEST SUSSEX,RH17 6HQ,7900,CR,Tea Rooms and Premises,Y,0,80,0,-3153.68,2021-12-01,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0456,-0.1234
C,104002607040,100062617410.0,SLAUGHAM,HIGH BEECHES GARDENS,CONSERVATION TRUST,1995-04-01,HIGH BEECHES GARDENS,,HIGH BEECHES GARDENS,HIGH BEECHES LANE,HANDCROSS,HAYWARDS HEATH WEST SUSSEX,RH17 6SQ,2125,LX,Gardens and Premises,Y,0,80,0,-848.3,1995-04-01,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0456,-0.1234
C,10261860036A,100062273182.0,HURSTPIERPOINT,HIGH STREET COWORKING LIMITED,,2023-07-17,,,36 HIGH STREET,HURSTPIERPOINT,HASSOCKS,WEST SUSSEX,BN6 9RG,7200,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-3592.8,2023-11-01,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.928,-0.1645
C,10261860034A,100062273378.0,HURSTPIERPOINT,HIGH STREET WELLNESS LTD,,2023-08-01,,,34 HIGH STREET,HURSTPIERPOINT,HASSOCKS,WEST SUSSEX,BN6 9RG,4350,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-2170.65,2023-08-01,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.928,-0.1645
C,104602807460,10070637292.0,WEST HOATHLY,HIGHBROOK VILLAGE HALL,,2001-04-01,HIGHBROOK VILLAGE HALL,,HIGHBROOK VILLAGE HALL,HAMMINGDEN LANE,ARDINGLY,HAYWARDS HEATH WEST SUSSEX,RH17 6SS,2600,LC3,Hall and Premises,Y,20,80,0,-1037.92,2001-04-01,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0456,-0.1234
C,103206004177,10095669825.0,LINDFIELD RURAL,HIGHDOWN CONSTRUCTION LTD,,2024-10-14,,,UNIT 8B HOOKLANDS FARM,LEWES ROAD,HAYWARDS HEATH,WEST SUSSEX,RH17 7NG,11750,IF3,Workshop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-5403.24,2024-10-31,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,Y,-460.01,2025-04-01,2026-04-01,N,0.0,,N,0.0,,,,,51.0623,-0.1089
C,103206004188,10090944188.0,LINDFIELD RURAL,HIGHDOWN DEVELOPMENTS LTD,,2022-07-26,,,UNIT 8 HOOKLANDS FARM,LEWES ROAD SCAYNES HILL,HAYWARDS HEATH,WEST SUSSEX,RH17 7NG,11750,IF3,Workshop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-5403.24,2022-11-21,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,Y,-460.01,2025-04-01,2026-04-01,N,0.0,,N,0.0,,,,,51.0623,-0.1089
C,100601807140,100062616394.0,BALCOMBE,HIGHLEY MANOR VENUE LTD,,2020-06-19,,,HIGHLEY MANOR HOTEL,CRAWLEY LANE,BALCOMBE,HAYWARDS HEATH WEST SUSSEX,RH17 6LA,65500,CH,Hotel and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-14541.0,Y,-14541.0,2022-04-01,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0456,-0.1234
C,101056800600,100062484572.0,BURGESS HILL,HIYKON LTD,,2016-09-01,60 VICTORIA ROAD,,60 VICTORIA ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9LR,35000,IFO,"Factory, Office and Premises",N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9656,-0.1245
C,102402707022,10090942651.0,HORSTED KEYNES,HKBP LTD,,2016-09-05,,,ROOM 2 UNIT D1,HORSTED KEYNES BUSINESS PARK,HORSTED KEYNES,HAYWARDS HEATH WEST SUSSEX,RH17 7BA,760,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0623,-0.1089
C,102402707011,10090942661.0,HORSTED KEYNES,HKBP LTD,,2024-03-31,,,ROOM 11 UNIT D1,HORSTED KEYNES BUSINESS PARK,HORSTED KEYNES,HAYWARDS HEATH WEST SUSSEX,RH17 7BA,1650,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,Y,823.35,2024-03-31,Y,823.35,2024-03-31,2026-04-01,RV,,51.0623,-0.1089
C,102402707014,10090942659.0,HORSTED KEYNES,HKBP LTD,,2014-04-01,,,ROOM 14 UNIT D1,HORSTED KEYNES BUSINESS PARK,HORSTED KEYNES,HAYWARDS HEATH WEST SUSSEX,RH17 7BA,1525,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-760.98,2014-04-01,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0623,-0.1089
C,102802607022,100062273115.0,HASSOCKS,HKD ENERGY LIMITED,,2017-04-01,,,SOLAR PANELS,DOWNLANDS SCHOOL,DALE AVENUE HASSOCKS,WEST SUSSEX,BN6 8LP,800,FE,Photovoltaic Installation and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-302.59,2017-04-01,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,Y,-96.61,2025-04-01,2026-04-01,N,0.0,,N,0.0,,,,,50.9187,-0.1572
C,10224820104Z,100061873687.0,HAYWARDS HEATH,HKS INTERIORS LTD,,1997-02-22,,,104 SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4LL,27500,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,Y,-5489.0,Y,-5489.0,2022-04-01,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.0134,-0.1156
C,101814807047,200001515337.0,EAST GRINSTEAD,HM MOTIVES LTD,,2025-02-01,,,REAR GND FLR WORKSHOP,UNIT 21 DURKINS ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 2ER,19250,CW,Warehouse and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1312,-0.0089
CV,100201452225,,ALBOURNE,HO2 (BRIGHTON) LIMITED,,2022-09-01,,,PARKING SPACES 22-25,KING BUSINESS CENTRE,REEDS LANE SAYERS COMMON,HASSOCKS. WEST SUSSEX,BN6 9LS,600,CP1,Car Parking Spaces and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.928,-0.1645
C,100201457090,10090015901.0,ALBOURNE,HO2 (BRIGHTON) LIMITED,,2022-09-01,,,PAVILION HOUSE UNIT 1 SUITE G,KING BUSINESS CENTRE,REEDS LANE SAYERS COMMON,HASSOCKS WEST SUSSEX,BN6 9LS,14500,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-1205.92,2022-09-01,,0,,,0,0,,Y,-4229.58,N,0.0,,Y,-4229.58,2023-04-01,N,0.0,,,N,0.0,,N,0.0,,,,,50.928,-0.1645
C,104602007010,10070635120.0,WEST HOATHLY,HOATHLY HILL TRUST LTD,,1999-04-06,ARC HALL HOATHLY HILL,,ARC HALL HOATHLY HILL,CHURCH HILL,WEST HOATHLY,EAST GRINSTEAD. WEST SUSSEX,RH19 4SJ,2475,LC3,Hall and Premises,Y,0,80,0,-778.06,1999-04-06,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,Y,-262.45,2025-04-01,2026-04-01,N,0.0,,N,0.0,,,,,51.1089,-0.0312
C,104602007000,10070640179.0,WEST HOATHLY,HOATHLY HILL TRUST LTD,,1998-04-01,SCULPTURE STUDIO,,27 HOATHLY HILL,CHURCH HILL,WEST HOATHLY,EAST GRINSTEAD WEST SUSSEX,RH19 4SJ,6600,CX,Studio and Premises,Y,0,80,0,-2634.72,1998-04-01,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1089,-0.0312
C,101809807995,10090941864.0,EAST GRINSTEAD,HOCKLEY WRIGHT AND CO LTD,,2021-04-01,,,2-3 THE BARNS BULRUSHES FARM,COOMBE HILL ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 4LZ,14500,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-1205.92,2021-04-01,,0,,,0,0,,Y,-2639.02,N,0.0,,Y,-2639.02,2023-04-01,N,0.0,,,N,0.0,,N,0.0,,,,,51.1089,-0.0312
C,10100800038V,10014104087.0,BURGESS HILL,HOFMANN ACCOUNTANTS LIMITED,,2025-06-24,,,OFFICES PART FIRST FLOOR,DELMON HOUSE (NORTH EAST SUITE),36-38 CHURCH ROAD BURGESS HILL,WEST SUSSEX,RH15 9AE,5500,CO,Offices and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9656,-0.1245
C,102253600992,10070621343.0,HAYWARDS HEATH,HOLLAND & BARRETT RETAIL LTD,,2017-04-01,,,UNITS 20-21 THE ORCHARDS,HAYWARDS HEATH,WEST SUSSEX,,RH16 3TH,51000,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9956,-0.1234
C,101008100710,10070629350.0,BURGESS HILL,HOLLAND & BARRETT RETAIL LTD,,1995-04-01,71 CHURCH WALK,,71 CHURCH WALK,BURGESS HILL,WEST SUSSEX,,RH15 9BQ,18500,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9656,-0.1245
C,101834400180,100062488613.0,EAST GRINSTEAD,HOLLAND & BARRETT RETAIL LTD,,2014-08-12,,,17 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1AL,32250,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1245,-0.0156
C,102252800291,10070645167.0,HAYWARDS HEATH,HOLROYD HOMES LTD,,2012-02-22,,,GND FLR 29 THE BROADWAY,HAYWARDS HEATH,WEST SUSSEX,,RH16 3AB,9500,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-4740.5,2012-02-22,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,50.9956,-0.1234
C,101857200020,100062488405.0,EAST GRINSTEAD,HOLTYE WINDOWS LIMITED,,2014-06-01,2 STATION ROAD,,2 STATION ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1DJ,3500,CS,Shop and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,Y,-1746.5,2014-06-01,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,N,0.0,,N,0.0,,,,,51.1245,-0.0156
C,104401607280,10070645511.0,TWINEHAM,HONEYBUNN BREEN CASTLE LTD,,2025-01-18,THE CASTLE HOTEL,,THE CASTLE HOTEL,LONDON ROAD,HICKSTEAD,HAYWARDS HEATH WEST SUSSEX,RH17 5LZ,23000,CL,Public House and Premises,N,0,0,0,0.0,,N,0,0,0.0,0.0,,N,0.0,,,0,,,0,0,,N,0.0,N,0.0,,N,0.0,,N,0.0,,,Y,2295.4,2025-01-18,Y,2295.4,2025-01-18,2026-04-01,LB,,51.0312,-0.0945
